gdp_chg,pop_chg,govt,Apartments,Commercial,Domestic outbuildings,Education,Farm,Healthcare,Houses,Industrial,Retirement village,Sociocultural,Temporary Accommodation,Townhouses
-0.01,0.009999999999999998,1.0,0.289154734713131,0.08537534878620238,-0.037724462165023474,0.026224129410532388,0.09262883628885021,0.3554427969459391,0.032778090529792345,0.07277417623538521,0.6666292685992232,0.1278352111879983,0.27086937328992855,0.11287188617501012
-0.01,0.02,0.0,0.17023595030953065,0.11528594459142943,0.044237945601527696,0.24637276313485218,-0.008164528785361384,0.28385466505118784,0.06541096237242963,0.07090347975669364,0.2858227470980824,0.24008208615240262,0.49685025104351654,0.26091338157115085
-0.01,0.02,0.2,0.20323631723141433,0.10930382512931701,0.03866009563692662,0.2260128551712687,0.011994144022440423,0.2981722910917739,0.0613293498126525,0.07127761895917308,0.36198404921706245,0.2263889461189284,0.47317930519946994,0.2532199395485731
-0.01,0.02,0.4,0.23623668415329074,0.10332170566718693,0.03308224443928699,0.20565294720765567,0.03215281683026293,0.31248991713235114,0.05724773725285975,0.07165175816128663,0.4381453513360955,0.21269580608076877,0.4495083593553527,0.2455264975252885
-0.01,0.02,0.6000000000000001,0.2692370510751337,0.09733958620504396,0.027504392451895,0.1852930392440292,0.052311489638090077,0.32680754317290817,0.05316612469305467,0.07202589736301365,0.5143066534551209,0.19900266603868033,0.42583741351118376,0.23783305550152894
-0.01,0.02,0.8,0.30223741799691684,0.09135746674289287,0.021926540118036776,0.16493313128040557,0.07247016244590584,0.34112516921343367,0.04908451213324048,0.07240003656433347,0.5904679555740783,0.18530952599341965,0.4021664676669819,0.23013961347752637
-0.01,0.02,1.0,0.3352377849186141,0.0853753472807384,0.016348687880998476,0.14457322331680086,0.09262883525369422,0.35544279525391625,0.045002899573420435,0.07277417576522542,0.6666292576929069,0.17161638594574335,0.37849552182276586,0.22244617145351264
-0.01,0.030000000000000002,0.0,0.21636046976310663,0.115285943298432,0.06639802759448973,0.3660970681081271,-0.00816452903387705,0.2838546636333159,0.07770045170193848,0.0709034793138697,0.28582274353103476,0.32060338481509737,0.6049958599686696,0.3796927115015615
-0.01,0.030000000000000002,0.2,0.2493608366849903,0.10930382383631958,0.060820177629888665,0.3457371601445437,0.011994143773924756,0.29817228967390197,0.07361883914216136,0.07127761851634913,0.3619840456500148,0.30691024478162315,0.581324914124623,0.37199926947898365
-0.01,0.030000000000000002,0.4,0.28236120360686673,0.10332170437418949,0.055242326432249036,0.3253772521809306,0.03215281658174726,0.3124899157144792,0.0695372265823686,0.07165175771846269,0.43814534776904784,0.2932171047434635,0.5576539682805057,0.36430582745569906
-0.01,0.030000000000000002,0.6000000000000001,0.31536157052870967,0.09733958491204653,0.04966447444485704,0.30501734421730425,0.05231148938957441,0.32680754175503623,0.06545561402256353,0.07202589692018971,0.5143066498880733,0.2795239647013751,0.5339830224363368,0.3566123854319395
-0.01,0.030000000000000002,0.8,0.3483619374504928,0.09135746544989544,0.04408662211099881,0.28465743625368056,0.07247016219739019,0.3411251677955618,0.06137400146274932,0.07240003612150953,0.5904679520070306,0.2658308246561144,0.5103120765921348,0.348918943407937
-0.01,0.030000000000000002,1.0,0.3813623043721901,0.08537534598774095,0.03850876987396052,0.26429752829007586,0.09262883500517857,0.3554427938360443,0.05729238890292929,0.07277417532240148,0.6666292541258592,0.2521376846084381,0.48664113074791887,0.34122550138392327
-0.01,0.039999999999999994,0.0,0.26240728553682807,0.11528594262074329,0.06640653717437835,0.48615707439676653,-0.00816452911051075,0.2838546628895244,0.08999437008822012,0.07090347904898667,0.28582274268741764,0.40598727706597165,0.713254748909554,0.5013798288976893
-0.01,0.039999999999999994,0.2,0.2954076524587117,0.10930382315863087,0.06082868720977727,0.46579716643318314,0.011994143697291071,0.29817228893011044,0.08591275752844298,0.0712776182514661,0.36198404480639773,0.39229413703249744,0.6895838030655075,0.4936863868751115
-0.01,0.039999999999999994,0.4,0.32840801938058817,0.10332170369650079,0.05525083601213764,0.44543725846957005,0.03215281650511358,0.3124899149706877,0.08183114496865024,0.07165175745357966,0.4381453469254307,0.3786009969943378,0.6659128572213903,0.4859929448518269
-0.01,0.039999999999999994,0.6000000000000001,0.3614083863024311,0.09733958423435782,0.04967298402474564,0.4250773505059437,0.052311489312940725,0.3268075410112447,0.07774953240884513,0.07202589665530668,0.5143066490444562,0.36490785695224937,0.6422419113772213,0.4782995028280674
-0.01,0.039999999999999994,0.8,0.3944087532242143,0.09135746477220673,0.04409513169088742,0.40471744254232,0.07247016212075649,0.3411251670517702,0.07366791984903096,0.07240003585662651,0.5904679511634134,0.3512147169069887,0.6185709655330194,0.47060606080406486
-0.01,0.039999999999999994,1.0,0.42740912014591154,0.08537534531005225,0.038517279453849126,0.38435753457871535,0.09262883492854487,0.3554427930922528,0.06958630728921092,0.07277417505751846,0.6666292532822422,0.3375215768593124,0.5949000196888033,0.46291261878005113
-0.01,0.05,0.0,0.3084540239499526,0.11528594194691436,0.0664065370096089,0.6062173803925378,-0.008164529186920254,0.2838546621499777,0.10228836972491745,0.07090347878560951,0.28582274184993073,0.49135506355930386,0.8215139489542148,0.6230785903886736
-0.01,0.05,0.2,0.34145439087183627,0.10930382248480193,0.06082868704500782,0.5858574724289544,0.01199414362088156,0.29817228819056374,0.0982067571651403,0.07127761798808896,0.3619840439689108,0.47766192352582965,0.7978430031101682,0.6153851483660958
